"region","name","initial","min","max","integer","include"
"north_east_and_yorkshire","beta26",0.0501367563701534,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta27",0.141081485465018,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta3",0.0285917762598457,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta4",0.0290942866913217,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta5",0.0358384105519584,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta6",0.029006289278985,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta7",0.0381649830650373,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta8",0.059978148080848,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta9",0.058125181215449,0,1,FALSE,TRUE
"north_east_and_yorkshire","eps",0.404108571342875,0,1,FALSE,TRUE
"north_east_and_yorkshire","m_CHR",3.43539385548016e-06,0,1,FALSE,TRUE
"north_east_and_yorkshire","m_CHW",4.94484050626101e-06,0,1,FALSE,TRUE
"north_east_and_yorkshire","mu_D",0.377010073700859,0,1,FALSE,TRUE
"north_east_and_yorkshire","mu_D_2",0.55826826115071,0,1,FALSE,TRUE
"north_east_and_yorkshire","mu_gamma_H",1.02576117950774,0,2,FALSE,TRUE
"north_east_and_yorkshire","mu_gamma_H_2",0.713785712809723,0,2,FALSE,TRUE
"north_east_and_yorkshire","mu_gamma_H_3",0.601015136525621,0,2,FALSE,TRUE
"north_east_and_yorkshire","mu_gamma_H_4",0.558235124633819,0,2,FALSE,TRUE
"north_east_and_yorkshire","p_G_D",0.0292313781564119,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_G_D_CHR",0.572340507917482,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_H",0.434971393513069,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_H_2",0.937562158203764,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_H_3",0.991175776627265,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_H_D",0.485303699194374,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_ICU",0.157919184266548,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_ICU_2",0.0910105149978134,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_ICU_D",0.643031047624032,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_NC",0.00446523305174256,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_NC_weekend",0.00231781661504511,0,1,FALSE,TRUE
"north_east_and_yorkshire","p_W_D",0.376785460175972,0,1,FALSE,TRUE
"north_east_and_yorkshire","rel_p_D_delta",0.885100483331158,0,3,FALSE,TRUE
"north_east_and_yorkshire","rel_p_H_delta",1.401972580078,0,3,FALSE,TRUE
"north_east_and_yorkshire","rel_p_ICU_delta",1.35435629577087,0,3,FALSE,TRUE
"north_east_and_yorkshire","rho_pillar2_tests",0.003705793831583,0,1,FALSE,TRUE
"north_east_and_yorkshire","seed_date_delta",472.378029249813,433,517,FALSE,TRUE
"north_east_and_yorkshire","start_date",50.7054652367614,1,75,FALSE,TRUE
"north_east_and_yorkshire","ta_delta",1.76973802613348,0,3,FALSE,TRUE
"north_west","alpha_D",0.336874888061542,0,1,FALSE,TRUE
"north_west","alpha_death_hosp",0.265708714592856,0,1,FALSE,TRUE
"north_west","alpha_H",0.0365043805252883,0,1,FALSE,TRUE
"north_west","beta1",0.101673438033344,0,1,FALSE,TRUE
"north_west","beta10",0.0371065241282577,0,1,FALSE,TRUE
"north_west","beta11",0.0478044177113203,0,1,FALSE,TRUE
"north_west","beta12",0.0199511181129623,0,1,FALSE,TRUE
"north_west","beta13",0.0585305868512054,0,1,FALSE,TRUE
"north_west","beta14",0.0138154534965472,0,1,FALSE,TRUE
"north_west","beta15",0.107598002752742,0,1,FALSE,TRUE
"north_west","beta16",0.0345694032324834,0,1,FALSE,TRUE
"north_west","beta17",0.0483389060349302,0,1,FALSE,TRUE
"north_west","beta18",0.0392874186967053,0,1,FALSE,TRUE
"north_west","beta19",0.0560731330507276,0,1,FALSE,TRUE
"north_west","beta2",0.234544271387099,0,1,FALSE,TRUE
"north_west","beta20",0.0510513766994529,0,1,FALSE,TRUE
"north_west","beta21",0.0309277468307427,0,1,FALSE,TRUE
"north_west","beta22",0.0457399318742083,0,1,FALSE,TRUE
"north_west","beta23",0.0482474327541645,0,1,FALSE,TRUE
"north_west","beta24",0.0393607228270036,0,1,FALSE,TRUE
"north_west","beta25",0.0462625263623017,0,1,FALSE,TRUE
"north_west","beta26",0.0291118571110461,0,1,FALSE,TRUE
"north_west","beta27",0.0722312571351419,0,1,FALSE,TRUE
"north_west","beta3",0.0184698015668961,0,1,FALSE,TRUE
"north_west","beta4",0.0340739191496586,0,1,FALSE,TRUE
"north_west","beta5",0.0127001695566247,0,1,FALSE,TRUE
"north_west","beta6",0.0472128402874477,0,1,FALSE,TRUE
"north_west","beta7",0.030218772763991,0,1,FALSE,TRUE
"north_west","beta8",0.0631646984252882,0,1,FALSE,TRUE
"north_west","beta9",0.0563610950863165,0,1,FALSE,TRUE
"north_west","eps",0.979537594983071,0,1,FALSE,TRUE
"north_west","m_CHR",7.98478490830535e-06,0,1,FALSE,TRUE
"north_west","m_CHW",3.87700285012447e-06,0,1,FALSE,TRUE
"north_west","mu_D",0.589625004859428,0,1,FALSE,TRUE
"north_west","mu_D_2",0.561131251748797,0,1,FALSE,TRUE
"north_west","mu_gamma_H",0.976426407781752,0,2,FALSE,TRUE
"north_west","mu_gamma_H_2",1.29708940931551,0,2,FALSE,TRUE
"north_west","mu_gamma_H_3",0.66104105520148,0,2,FALSE,TRUE
"north_west","mu_gamma_H_4",0.432881487547297,0,2,FALSE,TRUE
"north_west","p_G_D",0.0207669493656348,0,1,FALSE,TRUE
"north_west","p_G_D_CHR",0.210580926297164,0,1,FALSE,TRUE
"north_west","p_H",0.707283040910797,0,1,FALSE,TRUE
"north_west","p_H_2",0.996409888657246,0,1,FALSE,TRUE
"north_west","p_H_3",0.997501815818749,0,1,FALSE,TRUE
"north_west","p_H_D",0.297986260154118,0,1,FALSE,TRUE
"north_west","p_ICU",0.220554509440635,0,1,FALSE,TRUE
"north_west","p_ICU_2",0.145378718979771,0,1,FALSE,TRUE
"north_west","p_ICU_D",0.796774578574355,0,1,FALSE,TRUE
"north_west","p_NC",0.00350428027701411,0,1,FALSE,TRUE
"north_west","p_NC_weekend",0.00176630313694678,0,1,FALSE,TRUE
"north_west","p_W_D",0.4268163801702,0,1,FALSE,TRUE
"north_west","rel_p_D_delta",0.912871458855971,0,3,FALSE,TRUE
"north_west","rel_p_H_delta",2.84000463266282,0,3,FALSE,TRUE
"north_west","rel_p_ICU_delta",0.892489110691801,0,3,FALSE,TRUE
"north_west","rho_pillar2_tests",0.00297969758711043,0,1,FALSE,TRUE
"north_west","seed_date_delta",467.400526455221,433,517,FALSE,TRUE
"north_west","start_date",55.2999178318284,1,75,FALSE,TRUE
"north_west","ta_delta",1.97303559380115,0,3,FALSE,TRUE
"south_east","alpha_D",0.310013390672473,0,1,FALSE,TRUE
"south_east","alpha_death_hosp",0.0318033440676664,0,1,FALSE,TRUE
"south_east","alpha_H",0.0177588127401647,0,1,FALSE,TRUE
"south_east","beta1",0.0636553901493975,0,1,FALSE,TRUE
"south_east","beta10",0.0472956559481785,0,1,FALSE,TRUE
"south_east","beta11",0.0592585808763478,0,1,FALSE,TRUE
"south_east","beta12",0.0277993596632944,0,1,FALSE,TRUE
"south_east","beta13",0.0528832171260139,0,1,FALSE,TRUE
"south_east","beta14",0.0497104182214937,0,1,FALSE,TRUE
"south_east","beta15",0.0545630776479373,0,1,FALSE,TRUE
"south_east","beta16",0.0350463752357564,0,1,FALSE,TRUE
"south_east","beta17",0.0410415020906478,0,1,FALSE,TRUE
"south_east","beta18",0.0538688171718065,0,1,FALSE,TRUE
"south_east","beta19",0.0570819674833661,0,1,FALSE,TRUE
"south_east","beta2",0.0651960998613132,0,1,FALSE,TRUE
"south_east","beta20",0.0374401554848933,0,1,FALSE,TRUE
"south_east","beta21",0.0564842084489726,0,1,FALSE,TRUE
"south_east","beta22",0.0825469855405589,0,1,FALSE,TRUE
"south_east","beta23",0.0431089827990993,0,1,FALSE,TRUE
"south_east","beta24",0.0443867247067824,0,1,FALSE,TRUE
"south_east","beta25",0.061208809907662,0,1,FALSE,TRUE
"south_east","beta26",0.0521318407343612,0,1,FALSE,TRUE
"south_east","beta27",0.0395411848700853,0,1,FALSE,TRUE
"south_east","beta3",0.0264431199288043,0,1,FALSE,TRUE
"south_east","beta4",0.0230857159809421,0,1,FALSE,TRUE
"south_east","beta5",0.0384255590587946,0,1,FALSE,TRUE
"south_east","beta6",0.0343108234249752,0,1,FALSE,TRUE
"south_east","beta7",0.0305909616467653,0,1,FALSE,TRUE
"south_east","beta8",0.0502646404940702,0,1,FALSE,TRUE
"south_east","beta9",0.0499014291422365,0,1,FALSE,TRUE
"south_east","eps",0.0353590460363377,0,1,FALSE,TRUE
"south_east","m_CHR",6.38898782247807e-06,0,1,FALSE,TRUE
"south_east","m_CHW",2.96845730195953e-06,0,1,FALSE,TRUE
"south_east","mu_D",0.606176070020957,0,1,FALSE,TRUE
"south_east","mu_D_2",0.986871268902328,0,1,FALSE,TRUE
"south_east","mu_gamma_H",0.979425314715996,0,2,FALSE,TRUE
"south_east","mu_gamma_H_2",0.864135215053979,0,2,FALSE,TRUE
"south_east","mu_gamma_H_3",0.562600784946848,0,2,FALSE,TRUE
"south_east","mu_gamma_H_4",0.527937063102663,0,2,FALSE,TRUE
"south_east","p_G_D",0.038233746176521,0,1,FALSE,TRUE
"south_east","p_G_D_CHR",0.3541014691761,0,1,FALSE,TRUE
"south_east","p_H",0.397281862612964,0,1,FALSE,TRUE
"south_east","p_H_2",0.929381443154574,0,1,FALSE,TRUE
"south_east","p_H_3",0.8803271498125,0,1,FALSE,TRUE
"south_east","p_H_D",0.278669514572486,0,1,FALSE,TRUE
"south_east","p_ICU",0.307724023395582,0,1,FALSE,TRUE
"south_east","p_ICU_2",0.115328630064599,0,1,FALSE,TRUE
"south_east","p_ICU_D",0.85556130617298,0,1,FALSE,TRUE
"south_east","p_NC",0.00475636385933486,0,1,FALSE,TRUE
"south_east","p_NC_weekend",0.00244442614554137,0,1,FALSE,TRUE
"south_east","p_W_D",0.413048611642451,0,1,FALSE,TRUE
